B.plasma,cd4.treg,CD8.GrzmB,live.cd4tconv,Macro,B.memory,live.cd8,Mo0,DC,Neutro,NK,Target
-0.2026806393740922,1.0858249865731118,1.5269212669509338,3.68207656791248,0.34925724515587714,-0.3830314751507661,3.2049080539443837,1.433358551632696,1.2002081481436406,1.5435615666852733,1.1904387951731,0
-0.2026806393740922,0.6339047575590878,2.1917293523645527,1.877579451818529,-0.109509213339405,0.1574169368362585,1.5569485469124338,0.792740849643302,-0.38111775831572836,-0.031100105605433803,0.7621588557067822,0
-0.4994080336929587,2.394176205491504,-3.017582708637744,2.729975695828431,-1.586046515241607,-1.0768066036828456,1.5689585044657697,0.2112212635106014,0.9516690848494196,-2.6195501909288157,-1.5702818483447967,0
-0.38844871756787025,0.005096435689443798,0.6570810606480632,-0.030091284838331737,0.04097032523000195,-0.6643419379202928,-0.10405448993352621,-0.6379758927591748,-1.0853532643235488,-1.2218101398738308,-0.6524894559759415,1
-0.27921805059261084,0.09004164585507055,0.7998343679135882,0.23871669328609021,0.054065042757853364,-0.5049215453879036,0.10660003733044027,-0.7251927054194863,-1.1489416419334175,-1.116962680653539,-0.8568794624986266,1
-0.29175575578858615,-0.22200108710995164,-0.5563977776007352,-0.10398737860506259,0.39835941144284087,-0.47281339332982986,-0.04726778960616719,-0.4592399834228296,-0.5460104653034722,-0.9903458283272542,-0.19585545542196747,1
-0.18252508881332696,-0.1370558769443252,-0.4136444703352097,0.16482059951935904,0.4114541289706924,-0.31339300079744054,0.16338673765779954,-0.5464567960831411,-0.6095988429133408,-0.8854983691069624,-0.40024546194465244,1
-0.248346873667868,0.15021105749406266,-1.065153011772169,0.07434330738626345,0.3906691015557425,-0.09073959644728105,0.20089166127414462,-0.5914204852921229,-0.7195760942058138,0.12711776968443925,-0.6958266237502527,0
-0.3785753575944038,0.301430372205338,-1.2932913260139718,0.4438248047320778,0.41965886283907694,-0.614035574148469,0.4788784607583503,-0.7662855354601421,-0.7263335363334847,-0.5115725488319364,-0.5390346924006263,0
-0.0978115873330355,0.7852538953135177,-1.273573203491306,-0.38813630610887806,0.22216088807469808,0.28799881904555064,-0.3371091541836783,-0.7419970903327467,-1.111229333655571,0.35771167227260375,-1.0071248653527942,0
-0.22804007125957132,0.9364732100247932,-1.5017115177331086,-0.018654808763063843,0.25115064935803244,-0.2352971586556372,-0.05912235469947271,-0.916862140500766,-1.117986775783242,-0.28097864624377134,-0.8503329340031679,0
-0.2026806393740922,-0.7435678278465507,0.2115061084639601,-1.2166986032624267,0.7103590536888006,0.20022182304258374,-0.6078512633361817,1.484321169728894,-0.53609045699204,1.2197622162843529,0.7206745739534051,0
-0.2026806393740922,-0.20932447541828747,1.5092622395563169,0.9987549264401651,0.4152248395950192,-0.5042026696980648,0.9833355335941522,1.5656360137943888,1.5614608088989381,1.511191873842973,2.0811101384681505,1
-0.2026806393740922,0.8603045838546913,1.7772415298903563,1.7976355240235076,3.470026451187162,-0.3677854624206829,1.529897962402971,1.5871193419475922,1.4662559916608275,1.7247144251367947,2.4051655014836757,1
0.6319038564625507,0.3378349373288164,0.12262167235381151,-0.8733403518919632,0.6828631643604155,-0.2677225739392679,-0.5788183966044487,1.558324833651006,-0.10020650802403978,0.5471264550879141,1.0391634250112873,0
1.2304314056297694,-0.6132791355733485,-0.03004795060988437,-1.090069726085807,0.7458686231244477,0.05436425575624718,-0.8286379967470492,1.5983979752293975,0.8095256573999527,-0.18456033019345136,1.0842971058820217,0
-0.034426579602163214,-0.5711511819348483,-0.7314091944971932,1.074762936144477,0.03130391284216541,-1.1115148300963635,0.7545104094676305,-0.5320407557797094,1.3505927478384607,-0.3763955193619193,0.3979232043658745,1
-0.39694488473116923,0.3633387732931181,-0.07074520791952886,0.4787685648219614,-0.5470347656876874,-1.0329761161232047,-1.3323672958217698,-0.35274646114430847,-1.2339076406194671,-0.9531590437815093,0.33749349593132366,1
-0.14599801143812602,1.5142574986789863,0.27912020113784514,-0.27186794283341775,-0.8897430416440226,0.9731701229174198,-1.2989509795646061,-0.8540345851519758,-0.5564658217357742,-0.7233872507102694,-1.363069601290421,0
-0.2026806393740922,0.975400635874653,0.6465222812669887,2.1097971170147187,0.5982623612031605,-3.486353191910829,2.0952611655765443,0.2837204806820267,-0.19663036260734437,0.3313952594183556,0.8574020372342387,0
